PAS,19,SDN,NISSA,P,R,BLUE,2005
PAS,46,SDN,NISSA,P,R,WHT,2011
PAS,40,SDN,NISSA,P,R,WHITE,2002
PAS,17,SDN,LEXUS,P,R,GRY,1998
PAS,98,SDN,NISSA,P,K,BLUE,2005
PAS,19,SUBN,FORD,X,Q,WHI,2008
PAS,19,SDN,CHRYS,X,Q,GY,2005
OMT,20,SUBN,FORD,X,Q,GR,2010
SRF,20,SUBN,FORD,X,Q,GR,2010
SRF,20,TAXI,FORD,X,Q,GREEN,2009
PAS,20,SDN,VOLKS,X,Q,WHITE,2013
PAS,98,SDN,NISSA,P,K,GRAY,1999
PAS,98,SDN,HONDA,P,K,TAN,2011
PAS,71,SDN,FORD,P,Q,BLK,2014
PAS,73,SDN,FORD,P,Q,BLACK,2014
PAS,98,SUBN,TOYOT,P,K,WH,2013
PAS,46,SDN,VOLKS,P,NY,WHI,2013
PAS,51,SDN,TOYOT,P,K,GRY,2007
PAS,98,SDN,HONDA,P,K,GREY,2010
PAS,19,SDN,ME/BE,P,BX,BLK,2010
PAS,14,SDN,HONDA,X,Q,GRAY,2006
PAS,14,P-U,FORD,X,NY,GREY,2007
PAS,20,SILV,BMW,X,Q,SILVE,2014
PAS,46,SDN,AUDI,P,BX,WHITE,2014
PAS,21,SDN,NISSA,S,Q,BLACK,2013
PAS,21,SDN,SATUR,S,Q,RED,2005
PAS,21,SUBN,NISSA,S,Q,GRAY,2013
PAS,20,SUBN,LEXUS,X,Q,GREY,2005
SRF,20,SDN,TOYOT,X,Q,BLACK,2012
SRF,17,SDN,TOYOT,X,Q,WHITE,2013
SRF,46,SDN,LINCO,P,K,BLK,2007
PAS,40,SDN,SUZUK,P,K,ORANG,2014
PAS,34,SDS,HONDA,P,NY,BLACK,2008
PAS,54,SUBN,TOYOT,P,NY,WHITE,2006
PAS,20,SUBN,FORD,K,Q,WHITE,1999
PAS,50,SUBN,HONDA,X,K,GRY,2014
PAS,21,SDN,HYUND,X,K,WH,2013
PAS,21,SUBN,JEEP,X,K,BLK,2014
SRF,14,SDN,TOYOT,P,BX,BLACK,2012
SRF,14,SDN,TOYOT,P,BX,GREEN,2012
PAS,40,SUBN,PORSC,P,R,BLACK,2005
PAS,46,SUBN,AUDI,P,R,RD,2007
PAS,20,SDN,NISSA,P,R,GY,2007
PAS,46,SDN,ME/BE,P,K,WHITE,2001
SRF,19,SDN,LEXUS,P,K,BLK,2014
PAS,98,SDN,NISSA,X,Q,GRAY,2007
PAS,50,SUBN,FORD,X,K,WHITE,1995
PAS,74,VAN,FORD,X,K,BLUE,1998
PAS,51,SUBN,CHEVR,P,BX,RED,2001
PAS,74,SUBN,CHEVR,P,K,BLK,2005
PAS,14,SDN,HONDA,P,NY,BLUE,2014
COM,46,DELV,FORD,P,NY,RED,1995
PAS,20,SUBN,FORD,P,NY,RED,2013
PAS,67,SUBN,DODGE,P,NY,BLK,2014
PAS,24,SDN,BMW,P,NY,BLUE,2008
PAS,24,SUBN,FORD,P,NY,SILVE,2002
PAS,24,SDN,CHEVR,P,NY,BLUE,2005
SRF,24,SDN,CHRYS,P,NY,BLACK,2012
SRF,24,SUBN,LEXUS,P,NY,BLACK,2010
NYA,17,SDN,ME/BE,D,NY,BLACK,2014
PAS,98,SUBN,ROVER,X,BX,BLUE,2004
PAS,20,SUBN,GMC,X,BX,BLACK,2011
PAS,20,SDN,MERCU,X,BX,GREEN,1999
PAS,46,SUBN,FORD,X,NY,BLUE,2010
PAS,98,SUBN,PLYMO,X,BX,BLACK,1999
PAS,20,CONV,BMW,X,BX,WHITE,2014
PAS,20,SDN,ME/BE,X,BX,BLACK,2008
PAS,46,SDN,TOYOT,X,NY,YELLO,2012
PAS,24,SDN,TOYOT,X,K,GREY,2010
PAS,24,SUBN,FORD,X,K,SILVE,2006
PAS,24,SUBN,SUBAR,X,K,WHITE,1994
PAS,98,SUBN,FORD,X,K,BLACK,2003
PAS,24,SUBN,NISSA,X,K,GRAY,2013
PAS,71,VAN,CHRYS,X,K,BROWN,2003
PAS,40,SDN,ME/BE,P,NY,BLACK,2001
PAS,14,SDN,BMW,P,NY,BLACK,2011
SRF,10,TAXI,FORD,P,NY,YELLO,2011
OMR,19,BUS,MCI,P,NY,WHITE,2007
PAS,17,SDN,ME/BE,P,NY,BLACK,2001
PAS,14,BUS,MCI,P,NY,WHITE,2004
COM,14,VAN,FORD,P,NY,WHITE,2013
PAS,14,SUBN,JEEP,P,NY,BLUE,2007
PAS,14,SDN,ME/BE,P,NY,BK,2001
PAS,40,SDN,TOYOT,P,K,BLUE,2008
PAS,27,SUBN,JEEP,P,K,BLACK,1995
PAS,27,SUBN,JEEP,P,K,BLACK,1995
PAS,21,SUBN,FORD,P,Q,BLACK,2004
PAS,46,SUBN,TOYOT,X,K,GY,2008
PAS,98,SDN,AUDI,P,K,BLK,2014
SRF,14,TAXI,LINCO,X,K,WHITE,2003
PAS,40,SDN,SATUR,X,K,RED,1995
SRF,14,SDN,LINCO,X,Q,WH,2006
COM,19,FRIG,FRUEH,X,Q,WH,2005
SRF,19,SDN,FORD,X,Q,WH,2005
PAS,46,VAN,TOYOT,X,Q,BK,2013
SRF,19,SDN,MERCU,X,Q,RED,2003
PAS,46,SDN,CHRYS,P,BX,BLUE,2008
SRF,14,SDN,NISSA,P,Q,BLACK,2013
PAS,50,SUBN,JEEP,P,Q,RED,2013
PAS,98,SUBN,JEEP,P,Q,WH,2014
PAS,20,SDN,AUDI,P,Q,SILVE,2014
PAS,20,SUBN,ACURA,P,Q,BLACK,2014
PAS,20,SDN,HONDA,P,Q,BLACK,2013
SRF,19,SDN,LINCO,P,K,BLUE,2005
SRF,19,SDN,LINCO,P,NY,BLK,2005
PAS,46,SDN,ME/BE,P,K,BLK,2013
PAS,98,SDN,HYUND,P,K,GY,2012
PAS,46,SDN,ACURA,X,BX,BLACK,2011
PAS,19,SUBN,DODGE,P,BX,BLUE,2004
PAS,19,SUBN,DODGE,X,K,BK,2013
PAS,17,SDN,NISSA,P,NY,GRAY,2004
PAS,21,SUBN,FORD,P,BX,GOLD,2005
PAS,21,SUBN,TOYOT,P,BX,GRY,2002
PAS,21,SDN,MAZDA,P,BX,GRY,2013
SRF,98,VAN,FORD,P,NY,SILV,2008
PAS,74,SDN,ACURA,X,NY,BLUE,2008
PAS,61,SUBN,ME/BE,P,NY,BLACK,2014
OMT,20,SDN,LINCO,P,K,BLUE,2005
PAS,20,SDN,LINCO,P,K,GRAY,1997
PAS,98,SDN,BMW,P,K,GY,2006
PAS,21,SUBN,TOYOT,P,K,BLK,2014
PAS,40,SDN,DODGE,P,NY,WH,2014
PAS,14,SUBN,JEEP,P,NY,BK,2005
PAS,46,SDN,INFIN,P,NY,BLK,2006
PAS,40,SDN,DODGE,P,BX,WHITE,2014
COM,46,TRLR,CHEVR,X,NY,BLK,2004
PAS,98,SDN,MITSU,X,K,SLV,2014
PAS,98,SUBN,JEEP,X,K,SL,2007
PAS,61,SDN,HUDDY,X,NY,WHITE,2012
PAS,60,SUBN,NISSA,X,K,GREEN,1998
PAS,68,SDN,TOYOT,X,K,SILVE,2013
PAS,74,SUBN,HYUND,X,K,BLK,2002
PAS,61,SDN,FORD,X,K,SILVE,2013
PAS,98,SUBN,TOYOT,X,K,SILVE,2008
PAS,61,SDN,TOYOT,X,K,GREY,2005
PAS,98,SUBN,CHEVR,X,K,WHITE,1999
PAS,14,SUBN,NISSA,X,K,GRAY,2014
PAS,14,SUBN,LEXUS,X,K,BLACK,2004
PAS,20,SUBN,HONDA,X,K,SILVE,2006
PAS,71,SDN,CHEVR,X,K,RED,1992
PAS,14,SDN,INFIN,X,K,BLK,2010
PAS,14,SDN,HONDA,X,K,BLK,2013
PAS,14,SDN,LEXUS,X,K,BW,2004
PAS,14,SDN,HYUND,X,K,BLU,2004
PAS,68,SDN,HONDA,X,K,SILVE,1997
PAS,68,SDN,HONDA,X,K,BLUE,2006
PAS,68,SUBN,DODGE,X,K,SILVE,2005
PAS,61,SUBN,LEXUS,X,K,GRAY,2004
PAS,40,SUBN,JEEP,X,K,RED,2014
PAS,68,SDN,DODGE,X,K,BLACK,2010
PAS,68,SUBN,CHRYS,X,K,SILVE,2005
PAS,24,SDN,LINCO,X,NY,BLACK,2005
PAS,14,SDN,HONDA,T,NY,GRAY,2005
PAS,20,VAN,CHEVR,T,NY,WH,2007
SRF,71,SDN,FORD,P,Q,WHITE,2008
SRF,19,DELV,MERCU,P,Q,BR,1996
COM,14,DELV,MERCU,P,Q,BR,1996
PAS,71,SUBN,BMW,P,Q,GY,2005
SRF,14,SDN,MERCU,X,Q,GY,2004
PAS,14,SDN,FORD,P,Q,GY,2005
COM,20,DELV,MERCU,P,Q,BR,1996
SRF,19,SDN,MERCU,P,Q,GR,2002
SRF,14,DELV,MERCU,P,Q,BROWN,1996
PAS,70,SUBN,NISSA,X,Q,BLACK,2011
COM,19,DELV,MERCU,P,Q,BROWN,1996
PAS,14,TAXI,FORD,P,Q,WH,2008
SRF,14,TAXI,FORD,P,Q,WHITE,2006
SRF,14,TAXI,LINCO,P,Q,GY,2007
PAS,40,SDN,CHEVR,P,R,RED,2002
PAS,74,SDN,MITSU,P,R,RED,1995
PAS,14,SUBN,FORD,P,R,BLACK,2001
PAS,71,SUBN,SAAB,P,R,GRAY,2007
PAS,71,SDN,INFIN,P,R,GREEN,1998
PAS,71,SUBN,FORD,P,R,BK,2001
PAS,19,SDN,HONDA,P,R,BLK,2014
PAS,14,VAN,DODGE,P,R,SIL,2013
PAS,40,SDN,CHEVR,P,R,RED,2002
COM,46,DELV,ISUZU,P,NY,WHITE,2005
PAS,46,SDN,AUDI,P,NY,SIL,2004
PAS,46,SUBN,FORD,P,NY,GY,2002
COM,46,VAN,FORD,P,NY,WH,2009
PAS,40,SUBN,NISSA,P,NY,GRAY,2001
PAS,40,SDN,KIA,P,NY,WHITE,2013
PAS,17,SUBN,HYUND,P,NY,BLUE,2005
PAS,17,SDN,CHEVR,P,NY,GOLD,2013
PAS,17,SDN,LINCO,P,NY,SILVE,2003
PAS,17,SUBN,HONDA,P,NY,BLUE,2014
COM,20,VAN,CHEVR,P,NY,BL,2011
PAS,17,VAN,DODGE,P,NY,RED,1997
PAS,19,SDN,MERCU,P,Q,GREEN,2001
PAS,19,VAN,FORD,P,Q,BROWN,2004
PAS,14,SDN,FORD,X,Q,WH,2007
PAS,14,SDN,FORD,X,Q,WH,2008
PAS,19,SUBN,FORD,P,Q,BL,1999
SRF,14,SDN,FORD,X,Q,WH,2007
PAS,19,SUBN,HONDA,X,Q,BL,1999
SRF,19,SUBN,MERCU,P,Q,GL,2005
SRF,19,TAXI,FORD,P,Q,WH,2007
PAS,46,SDN,NISSA,P,Q,BK,2002
PAS,20,SDN,GEO,X,Q,TAN,1997
SRF,19,SDN,LINCO,X,Q,BLUE,2005
PAS,19,SDN,MERCU,X,Q,BK,1997
PAS,19,SUBN,FORD,X,Q,BL,2013
SRF,14,SDN,LINCO,P,Q,BK,2007
PAS,14,SDN,HONDA,P,Q,GY,2013
COM,19,DELV,MERCU,P,Q,BROWN,1996
PAS,19,SDN,INFIN,X,Q,BK,2009
SRF,19,SDN,FORD,X,Q,BL,2008
PAS,19,SUBN,NISSA,X,Q,RD,2006
PAS,14,SUBN,HONDA,P,NY,WHT,2007
PAS,14,SDN,HONDA,P,Q,GY,2003
PAS,46,SDN,ACURA,P,Q,WH,1994
PAS,46,SDN,DODGE,P,Q,GRY,2012
PAS,74,SDN,ACURA,X,Q,WH,2010
SRF,67,SDN,FORD,X,Q,BL,2006
SRF,19,SDN,LINCO,P,Q,GL,2004
SRF,67,SDN,FORD,P,Q,WH,2003
SRF,67,SDN,FORD,P,Q,WH,2005
SRF,19,SDN,FORD,P,Q,WHITE,2004
COM,19,DELV,FORD,X,Q,BR,1996
SRF,14,TAXI,LINCO,P,Q,BK,2007
SRF,14,SDN,FORD,X,Q,WH,2007
SRF,14,SDN,LINCO,X,Q,BK,2003
SRF,14,SDN,LINCO,X,Q,BLACK,2005
COM,14,DELV,MERCU,P,Q,BROWN,1996
PAS,20,SUBN,HONDA,P,Q,BL,2014
SRF,20,DELV,MERCU,P,Q,BR,1997
SRF,19,SDN,FORD,P,Q,WH,2007
SRF,20,VAN,MERCU,P,Q,BROWN,1999
PAS,68,SDN,NISSA,X,K,SILVE,2012
PAS,68,SUBN,TOYOT,X,K,BLUE,2002
SRF,68,SUBN,HONDA,X,K,WHITE,2004
PAS,68,SUBN,NISSA,X,K,BLACK,2011
PAS,68,SUBN,GMC,X,K,SILVE,2004
PAS,21,SUBN,HONDA,X,K,WH,2013
PAS,40,SDN,BMW,X,K,BLK,2010
PAS,71,P-U,DODGE,X,K,SILVE,2003
PAS,71,SUBN,CHRYS,X,K,SILVE,2005
PAS,20,SUBN,CHRYS,X,K,SILVE,2005
PAS,71,SUBN,TOYOT,X,K,BLUE,2008
PAS,71,SUBN,CHRYS,X,K,GY,2005
PAS,71,SDN,NISSA,X,K,GY,2003
PAS,51,SDN,NISSA,P,Q,BK,2004
PAS,40,SDN,HONDA,P,Q,BLUE,2009
PAS,83,SUBN,BMW,P,BX,WHITE,2008
PAS,83,SUBN,HONDA,P,BX,WHITE,2004
PAS,46,SDN,NISSA,P,BX,BLACK,2008
PAS,20,SDN,HONDA,P,BX,WHITE,2003
PAS,14,VAN,DODGE,P,BX,RED,2002
PAS,46,SUBN,FORD,P,K,BLACK,2002
PAS,40,SDN,SUBAR,P,K,GY,2014
PAS,40,SUBN,JEEP,P,K,GY,2014
PAS,98,SUBN,DODGE,P,K,BLACK,2014
PAS,40,SUBN,GMC,P,K,GRAY,2014
PAS,71,SUBN,NISSA,X,K,TAN,1999
PAS,20,SUBN,TOYOT,P,K,SILVE,2013
PAS,20,SUBN,TOYOT,P,K,SILVE,2013
PAS,20,SDN,DODGE,P,Q,MRN,2008
PAS,40,SDN,HYUND,P,Q,BK,2007
PAS,40,SDN,TOYOT,P,K,BL,2012
PAS,40,SDN,NISSA,P,K,GRAY,2003
PAS,19,SDN,NISSA,P,K,GRY,2012
PAS,46,SDN,CHEVR,P,K,BLUE,2011
PAS,46,SDN,DODGE,P,BX,BLACK,2008
PAS,71,SUBN,NISSA,P,BX,BLACK,2012
PAS,20,SDN,HONDA,X,BX,TAN,2014
PAS,67,SDN,BMW,P,BX,WHITE,2012
COM,21,DELV,GMC,S,K,WHITE,2012
PAS,21,SDN,LEXUS,S,K,BLUE,2010
PAS,21,SUBN,CADIL,S,K,BLK,2012
PAS,21,SUBN,FORD,S,K,BLK,2006
PAS,21,VAN,FORD,S,K,RED,2001
PAS,21,SUBN,HONDA,S,K,BLUE,2014
PAS,21,VAN,CHEVR,S,K,WHITE,2001
PAS,21,SDN,SUBAR,S,K,GREEN,2001
PAS,21,SDN,TOYOT,S,K,GREY,2010
PAS,71,SUBN,TOYOT,P,BX,WHITE,2004
PAS,71,SUBN,TOYOT,P,BX,RED,2013
PAS,40,SDN,DODGE,P,BX,GY,2006
PAS,74,SDN,NISSA,P,BX,GRY,2005
PAS,71,SUBN,JEEP,P,BX,BLUE,2012
PAS,14,SUBN,DODGE,P,BX,ORANG,2012
PAS,71,SDN,CHEVR,P,BX,BK,2002
PAS,14,SUBN,JEEP,P,BX,BK,2014
PAS,14,SUBN,CHEVR,P,BX,RED,2007
PAS,71,SUBN,ME/BE,P,BX,WHITE,2002
PAS,70,SUBN,FORD,P,BX,GY,2004
PAS,71,SDN,HONDA,P,NY,TN,2010
PAS,46,SUBN,ME/BE,P,NY,RD,2008
PAS,71,SUBN,HONDA,P,NY,BK,2013
